,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3,score_quality,score_difficulty,score_fit,score_missing_pieces,theme,art_style
487,491,492,494,496,496,496,496,500,1673,1674,"MasterPieces / Collector Suitcase 1000-piece Puzzle, National Parks",46,18.6,MasterPieces,https://images-na.ssl-images-amazon.com/images/I/81iejrTeODL._SL1088_.jpg,'National Parks collage puzzle. Handmade Suitcase Package with handle and metal closure puzzle. 1000 pieces in finished 19.25 inch x 26.75 inch puzzle. MasterPieces - An American Puzzle & Game Company. We stand behind our products and guarantee your satisfaction. Thick recycled puzzle board and random cut pieces ensure a tight interlocking fit and create a fun experience',3.9,https://amazon.com/MasterPieces-Collector-Suitcase-1000-piece-National/dp/B004XWMZRC,-0.3450777777777778,9.0,0.19603854166666668,16.0,0.15584363636363638,11.0,0.5075939393939394,11.0,0.7537969696969697,0.5980192708333334,0.5779218181818182,0.3274611111111111,licensed,collage
488,492,493,495,497,497,497,497,501,1681,1682,"Clementoni ""Leonardo - The Last Supper Puzzle (1000 Piece)",26,20.99,Clementoni,https://images-na.ssl-images-amazon.com/images/I/91Ecc5Ka4FL._SL1500_.jpg,"""Clementoni's art range The great masterpieces in the history of art displayed in the most important museums across the world"", 'Exclusive names, unforgeable images and perfect puzzles. Size of the assembled puzzle: 27,17 x 19,69 inches'",3.7,https://amazon.com/Clementoni-Leonardo-Supper-Puzzle-Piece/dp/B0002LIEHS,-0.2722833333333333,3.0,0.3989,6.0,0.3245333333333333,3.0,0.47681999999999997,10.0,0.73841,0.69945,0.6622666666666667,0.3638583333333334,landscape,photo
489,493,494,496,498,498,498,498,502,1687,1688,Springbok Puzzles - Savior is Born - 1000 Piece Jigsaw Puzzle - Large 24 Inches by 30 Inches Puzzle - Made in USA - Unique Cut Interlocking Pieces,25,17.5,Springbok,https://images-na.ssl-images-amazon.com/images/I/81qH5B0pO6L._SL1200_.jpg,"'1000 PIECE JIGSAW PUZZLE - Featuring a finished size of 30 inches by 24 inches with a precision cut that ensures a tight, interlocking heirloom-quality puzzle. MADE IN USA - Manufactured in Kansas City, Missouri; Springbok Puzzles have been American made since 1963. ECO-FRIENDLY - Springbok Puzzles are manufactured with sustainably sourced organic, non-toxic soy-based inks & utilizes 100% recycled puzzle board materials. UNIQUE CUT PIECES - Each puzzle piece is unique and never repeated; Springbok Puzzle pieces are made from thick cut 75 point board, 18% thicker than the industry average. EASY NO HASSLE PUZZLE WARRANTY - All Springbok Puzzle products are covered with our satisfaction guarantee on materials and craftsmanship'",3.8,https://amazon.com/Springbok-Puzzles-Savior-Jigsaw-Interlocking/dp/B01MPY8GFR,-0.5260400000000001,5.0,0.15939,10.0,-0.04238333333333332,4.0,0.6480437499999998,16.0,0.8240218749999999,0.579695,0.4788083333333333,0.23698,landscape,photo
490,494,495,497,499,499,499,499,503,1702,1703,DJECO Birds Gallery Large Jig Saw Puzzle,21,13.99,DJECO,https://images-na.ssl-images-amazon.com/images/I/61NsZFNFjtL._SL1020_.jpg,"'Beautiful, one of a kind art in a big, dramatic puzzle, finished it’s over 3 feet long and a foot tall; each comes with a full size poster of the art. Build birds found in the dunes at the sea shore; there are shells, star fish and crabs; you up to the challenge of this intricate 1000 piece puzzle?. Helps develop skills in problem solving, fine motor, concentration, memory, color and shape sorting, and visual reasoning. Made from the highest quality materials that resist peeling, fading and creasing; precision cutting assures all pieces fit together smoothly. For the intrepid young puzzler ages 9+'",3.7,https://amazon.com/DJECO-Birds-Gallery-Large-Puzzle/dp/B077BMVD3B,-0.48325,1.0,0.29871111111111115,9.0,0.1256375,4.0,0.61575,12.0,0.807875,0.6493555555555556,0.56281875,0.258375,licensed,collage
491,495,496,498,500,500,500,500,504,1705,1706,"Ravensburger James Rizzi: Times Square 1000 Piece Jigsaw Puzzle for Adults – Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",50,12.61,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/A1BgOa1OYnL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place Manufacturer warranty may not apply'",3.8,https://amazon.com/Ravensburger-James-Rizzi-Softclick-Technology/dp/B006ROJNP6,0.05716666666666665,6.0,0.4753909909909909,37.0,0.3462853333333333,30.0,0.551044696969697,22.0,0.7755223484848486,0.7376954954954955,0.6731426666666667,0.5285833333333333,food,collage
492,496,497,499,501,501,501,501,505,1711,1712,EuroGraphics Gelb Rot Blau by Kandinsky 1000 Piece Puzzle,21,16.99,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/715mnw4BiWL._SL1200_.jpg,"'1000-Piece Puzzle. Box size: 10"" x 14"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.5"". Manufactured using the highest quality blue board. Made in the USA. Made in the United States. 100% recyclable, safe, non-toxic, and printed with vegetable-based inks and Certified by the Forest Stewardship Council. Printed in Canada, made in the United States. Puzzle pieces are manufactured using the highest quality 0.07"" blueboard, offering an exact fit without fraying over time and use. Assembling puzzles improves fine motor skills and picture recognition abilities - promotes both cooperative and independent play'",4.4,https://amazon.com/EuroGraphics-Gelb-Kandinsky-Piece-Puzzle/dp/B004LTBG6I,,0.0,0.3633833333333333,6.0,0.390065,5.0,0.6385541666666668,12.0,0.8192770833333334,0.6816916666666667,0.6950324999999999,,licensed,collage
493,497,498,500,502,502,502,502,506,1722,1723,MID Century Christmas 1000 Piece Jigsaw Puzzle - Give The Gift of Warm Memories and Shared Fun This Holiday Season!,45,19.95,Hennessy Puzzles,https://images-na.ssl-images-amazon.com/images/I/91sa9hZVmSL._SL1366_.jpg,"'THE PERFECT CHRISTMAS GIFT FOR ANYONE WHO LOVES MID CENTURY MODERN aesthetics, architecture, furniture and design FUN FOR THE HOLIDAYS -- Gather a group around the table for shared laughter and fun, or settle in with a cup of hot cocoa for some welcome solitude and relaxation COLORFUL ORIGINAL ARTWORK by popular artist Linda Tillman depicts the true spirit of the season -- and of the era HIGH QUALITY CONSTRUCTION - Puzzle piece shapes are hand-drawn for a unique challenge, then cut from 70 pt blue chipboard to ensure a clean-fitting, durable and long-lasting jigsaw puzzle. Satisfaction guaranteed!. MADE IN THE USA with recycled materials by Hennessy Puzzles, a family-owned American small business. Completed puzzle measures 19.25"" x 26.75""'",4.5,https://amazon.com/Century-Christmas-Piece-Jigsaw-Puzzle/dp/B01FR7S65G,0.1589,2.0,0.28828571428571426,7.0,0.25718,5.0,0.4728572916666667,16.0,0.7364286458333333,0.6441428571428571,0.62859,0.57945,landscape,hand
494,498,499,501,503,503,503,503,507,1730,1731,Springbok Puzzles - Garden Goodness - 1000 Piece Jigsaw Puzzle - Large 30 Inches by 24 Inches Puzzle - Made in USA - Unique Cut Interlocking Pieces,21,17.59,Springbok,https://images-na.ssl-images-amazon.com/images/I/81GKDIdPO6L._SL1200_.jpg,"'1000 PIECE JIGSAW PUZZLE - Featuring a finished size of 30 inches by 24 inches with a precision cut that ensures a tight, interlocking heirloom-quality puzzle. MADE IN USA - Manufactured in Kansas City, Missouri; Springbok Puzzles have been American made since 1963. ECO-FRIENDLY - Springbok Puzzles are manufactured with sustainably sourced organic, non-toxic soy-based inks & utilizes 100% recycled puzzle board materials. UNIQUE CUT PIECES - Each puzzle piece is unique and never repeated; Springbok Puzzle pieces are made from thick cut 75 point board, 18% thicker than the industry average. EASY NO HASSLE PUZZLE WARRANTY - All Springbok Puzzle products are covered with our satisfaction guarantee on materials and craftsmanship'",4.5,https://amazon.com/Springbok-Puzzles-Garden-Goodness-Interlocking/dp/B01N5MYH1E,-0.29600000000000004,2.0,0.4328916666666666,6.0,0.4739333333333334,6.0,0.58925,9.0,0.794625,0.7164458333333333,0.7369666666666667,0.35200000000000004,food,collage
495,499,500,502,504,504,504,504,508,1731,1732,Springbok Puzzles - Cake Pops - 1000 Piece Jigsaw Puzzle - Large 24 Inches by 30 Inches Puzzle - Made in USA - Unique Cut Interlocking Pieces,26,17.5,Springbok,https://images-na.ssl-images-amazon.com/images/I/81f1KhjT03L._SL1200_.jpg,"'1000 Piece jigsaw puzzle, featuring a finished Size of: 24"" x 30"". Made in the USA since 1963; Springbok Puzzles are manufactured with sustainable organic soy based ink & utilize 100% recycled materials. Each Springbok Puzzle features 100% unique puzzle pieces that are never repeated'",3.5,https://amazon.com/Springbok-Puzzles-Jigsaw-Puzzle-Interlocking/dp/B00TVGEPIC,-0.176725,6.0,0.5987333333333333,3.0,0.05685000000000001,6.0,0.4573333333333333,6.0,0.7286666666666667,0.7993666666666667,0.528425,0.4116375,food,abstract
496,500,501,503,505,505,505,505,509,1767,1768,Bits and Pieces - 1000 Piece Embellished Glitter Puzzle - Children Decorating The Christmas Tree by Artist Liz Goodrick Dillon - Family Holiday Fun - 1000 pc Jigsaw,45,17.98,Bits and Pieces,https://images-na.ssl-images-amazon.com/images/I/81w9fO5WlcL._SL1000_.jpg,"'Contains a 1000 piece glitter jigsaw puzzle desinged by artist Liz Goodrick Dillon Our Jigsaw Puzzles are made with recycled cardboard Die-cut puzzle pieces are easy to handle – and no two are alike. Our 1000 Piece Glitter Puzzles are exciting and challenging to put together Bits And Pieces glitter effects puzzles contain sparkling color glitter to enhance the shimmering quality of the light Puzzle Size is 20"" x 27"" when completed.'",3.7,https://amazon.com/Bits-Pieces-Embellished-Decorating-Christmas/dp/B015VMTX22,0.079325,4.0,0.3899031746031745,21.0,0.06807291666666669,12.0,0.47601,10.0,0.738005,0.6949515873015873,0.5340364583333334,0.5396625,fantasy,hand
497,501,502,504,506,506,506,506,510,1773,1774,EuroGraphics Antique World Map Puzzle (1000-Piece),25,17.35,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/81wiUhImrRL._SL1200_.jpg,"'1000-Piece Puzzle. Box size: 10"" x 14"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.5"". Manufactured using the highest quality blue board. Made in the USA. Made in the United States. 100% recyclable, safe, non-toxic, and printed with vegetable-based inks and Certified by the Forest Stewardship Council. Printed in Canada, made in the United States. Puzzle pieces are manufactured using the highest quality 0.07"" blueboard, offering an exact fit without fraying over time and use. Assembling puzzles improves fine motor skills and picture recognition abilities - promotes both cooperative and independent play'",4.2,https://amazon.com/EuroGraphics-Antique-World-Puzzle-1000-Piece/dp/B003M6S1V4,-0.3615666666666666,3.0,0.11968125,8.0,0.2603357142857143,7.0,0.4940895833333333,8.0,0.7470447916666667,0.559840625,0.6301678571428572,0.3192166666666667,licensed,collage
498,502,503,505,507,507,507,507,511,1799,1800,CHengQiSM 1000 Piece Jigsaw Puzzle - Deer in The Forest Jigsaw Puzzle for Kids Adult Man Women Teens Reduced Pressure Toy Gift - Learning and Education Toys,22,16.99,CHengQiSM,https://images-na.ssl-images-amazon.com/images/I/714WCuLsJ6L._SL1000_.jpg,"'Unique puzzle theme:CHengQiSM 1000 Piece Jigsaw Puzzle - Deer In The Forest Jigsaw Puzzle,Unique style, two deer in the depths of the deep forest, the doe and the deer, the dreamy flowers on the antlers, the fruit, and the singing birds. Complete this puzzle, a gift for yourself!. Diversified uses:1000 Piece Jigsaw Puzzle, finished size about 27.5 x 19.6 inches.When you complete the puzzle, you can use it as a mural and hang it in your room or living room. Or roll it up and save it.(All puzzles do not include photo frames). Suitable for both adults and children: our puzzles can provide challenges and interests for people of any age.1000 pieces of puzzles are the best gift for your friends and family. Great gift !Hard to get your children out of phone games? Try this 1000 poeces jigsaw puzzle, fits for adults and kids, the most valuable parent-child game or play with your friends.Multi color you will love it! Best gift for birthday ,Christmas and team', ""Relax and reduce stress: 1000 pieces of puzzles provide you with the fun of enjoying the game, allowing adults to release stress during the process. 1000 puzzles are the best choice for puzzle lovers.Cultivate children's cognition on color and shape; Develop children's patience and focus"", 'High quality Customer service-:1000 Piece Jigsaw Puzzle Made from recycled cardboard.Each jigsaw piece is made of thicker paper, more durable, and not easily deformed.We use advanced machines to cut and packaging that will not be lost, please note your pets and naughty friends.We offer premium customer service, have any questions please contact. We have 100% product quality assurance and 180 days return policy.'",4.0,https://amazon.com/CHengQiSM-1000-Piece-Jigsaw-Puzzle/dp/B077GM6TTR,-0.3378333333333334,3.0,0.4385833333333333,9.0,0.23375,2.0,0.4747714285714286,7.0,0.7373857142857143,0.7192916666666667,0.616875,0.3310833333333333,animals,collage
499,503,504,506,508,508,508,508,512,1817,1818,"Ravensburger Mountains in Autumn 1000 Piece Jigsaw Puzzle for Adults – Every piece is unique, Softclick technology Means Pieces Fit Together Perfectly",62,16.59,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/917hnVfOZdL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place Manufacturer warranty may not apply'",4.1,https://amazon.com/Ravensburger-Mountains-Autumn-Jigsaw-Puzzle/dp/B00KAAEOMK,-0.4189961538461539,13.0,0.3837,12.0,0.32449500000000003,10.0,0.5421265432098765,27.0,0.7710632716049383,0.69185,0.6622475,0.290501923076923,landscape,photo
500,504,505,507,509,509,509,509,513,1818,1819,Hennessy Puzzles Arizona Map Jigsaw Puzzle - 1000 Piece - Map of The State of Arizona with Beautiful Illustrated Artwork Challenging Puzzle for Kids & Adults - Made in USA with Recycled Materials,37,18.95,Hennessy Puzzles,https://images-na.ssl-images-amazon.com/images/I/712Rfaa-SjL._SL1051_.jpg,"'RELAX AND DECOMPRESS with some good old-fashioned group fun as you gather friends and family, kids and adults together to work together on this Arizona state jigsaw puzzle. This is the one of the more difficult puzzles we offer, so be ready for a challenge!. HIGHLY DETAILED & ACCURATE MAP of Arizona with bright, beautiful imagery of natural scenes, the Grand Canyon, wildlife, cities like Phoenix, state landmarks & monuments, outdoor activities and more!. BEAUTIFULLY ILLUSTRATED geography and surrounding artwork is hand-drawn by cartographic artist Eric Olason to capture the characteristic environment and features of AZ HIGH QUALITY CONSTRUCTION - Each puzzle piece shape is hand-drawn to provide a unique challenge, and then cut from 70pt blue chipboard to ensure a clean-fitting, durable and long lasting jigsaw puzzle. MADE IN USA from recycled materials by Hennessy Puzzles, a family-owned American small business. Completed 1000-piece puzzle measures 19.25” x 26.75”.'",4.3,https://amazon.com/Hennessy-Puzzles-Arizona-Jigsaw-Puzzle/dp/B00G1VPY4O,-0.054374999999999986,2.0,0.3060636363636364,11.0,0.456475,4.0,0.654675,8.0,0.8273375000000001,0.6530318181818182,0.7282375,0.4728125,licensed,collage
501,505,506,508,510,510,510,510,514,1823,1824,Buffalo Games - Darrell Bush - Echo Bay - 1000 Piece Jigsaw Puzzle,42,13.7,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/81sy1qT1IcL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',3.7,https://amazon.com/Buffalo-Games-Darrell-Jigsaw-Puzzle/dp/B00KDGY39K,-0.23596666666666666,3.0,0.21609,15.0,0.040238461538461535,13.0,0.5463416666666667,16.0,0.7731708333333334,0.608045,0.5201192307692307,0.38201666666666667,landscape,hand
502,506,507,509,511,511,511,511,515,1831,1832,Buffalo Games - Vivid Collection - Aimee Stewart - Cupcakes & Cocoa - 1000 Piece Jigsaw Puzzle,41,24.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91kWniRy8EL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.0,https://amazon.com/Buffalo-Games-Collection-Stewart-Cupcakes/dp/B073YDJCQP,-0.15412142857142855,7.0,0.3827599999999999,10.0,0.5575699999999999,10.0,0.6023045454545455,11.0,0.8011522727272727,0.69138,0.7787850000000001,0.42293928571428574,food,collage
503,507,508,510,512,512,512,512,516,1842,1843,Clementoni Venice Canal 1000 Piece Jigsaw Puzzle,21,20.99,Clementoni,https://images-na.ssl-images-amazon.com/images/I/913FB65p97L._SL1500_.jpg,"'1000 piece puzzle of the quintessential Venice image makes for a beautiful puzzle. 26.8"" x 19.9"" finished size. High quality, thick pieces. Great for children 12 and up'",3.9,https://amazon.com/Clementoni-Venice-Canal-Jigsaw-Puzzle/dp/B010VBEGSO,-0.3214,3.0,0.2745166666666667,6.0,0.3876,3.0,0.57488125,8.0,0.787440625,0.6372583333333334,0.6938,0.33930000000000005,landscape,photo
504,508,509,511,513,513,513,513,517,1848,1849,White Mountain Puzzles Ski Posters - 1000 Piece Jigsaw Puzzle,26,16.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81iDlHm4X-L._SL1200_.jpg,"'FAMILY TIME: A 1000 piece puzzle is a great family activity. Enjoy some quality time with your family while putting together this beautiful picture puzzle by White Mountain Puzzles PICTURE PERFECT: Artist Charlie Girard is the creator of fun and unique collage puzzles like this one. Ski Posters is one of many jigsaw puzzles by White Mountain Puzzles THE PIECES: This 1000 piece puzzle has unique interlocking pieces that are made of sturdy blue chipboard on recycled paper. It has extra large pieces making them easy to pick up FINISHED PRODUCT: When you complete this 1000 piece puzzle, you will have an amazing 24” x 30” picture puzzle. Watch all the skiers and their favorite resorts come together on this puzzle HAPPINESS GUARANTEE: White Mountain Puzzles are proudly manufactured in America, made of premium blue chipboard and come with a 100% customer satisfaction guarantee.'",3.0,https://amazon.com/White-Mountain-Puzzles-Ski-Posters/dp/B008DWQERA,-0.009975000000000012,4.0,0.4376833333333334,9.0,0.20775833333333327,4.0,0.5266833333333333,8.0,0.7633416666666666,0.7188416666666667,0.6038791666666666,0.4950125,animals,collage
505,509,510,512,514,514,514,514,518,1857,1858,Springbok Puzzles - Take Flight - 1000 Piece Jigsaw Puzzle - Large 24 Inches by 30 Inches Puzzle - Made in USA - Unique Cut Interlocking Pieces,22,17.05,Springbok,https://images-na.ssl-images-amazon.com/images/I/71yIS4Ct3YL._SL1000_.jpg,"'1000 PIECE JIGSAW PUZZLE - Featuring a finished size of 30 inches by 24 inches with a precision cut that ensures a tight, interlocking heirloom-quality puzzle. MADE IN USA - Manufactured in Kansas City, Missouri; Springbok Puzzles have been American made since 1963. ECO-FRIENDLY - Springbok Puzzles are manufactured with sustainably sourced organic, non-toxic soy-based inks & utilizes 100% recycled puzzle board materials. UNIQUE CUT PIECES - Each puzzle piece is unique and never repeated; Springbok Puzzle pieces are made from thick cut 75 point board, 18% thicker than the industry average. EASY NO HASSLE PUZZLE WARRANTY - All Springbok Puzzle products are covered with our satisfaction guarantee on materials and craftsmanship. Finished Size: 24"" x 30"". By: Blaine Harrington. Pieces: 1000'",3.4,https://amazon.com/Springbok-Puzzles-Flight-Jigsaw-Interlocking/dp/B00I09IQTK,-0.22455,2.0,0.26254999999999995,10.0,0.05568999999999998,5.0,0.4574714285714285,7.0,0.7287357142857143,0.631275,0.527845,0.387725,landscape,abstract
506,510,511,513,515,515,515,515,519,1915,1916,"Star Wars - Photomosiac - Darth Vader, Sith Lord - 1000 Piece Jigsaw Puzzle",29,49.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91cemCRDjsL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 Inch. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',4.0,https://amazon.com/Star-Wars-Photomosiac-Jigsaw-Puzzle/dp/B00YFR1K8U,,0.0,0.12906851851851853,18.0,0.04076333333333332,5.0,0.3186916666666667,3.0,0.6593458333333333,0.5645342592592593,0.5203816666666666,,licensed,collage
507,511,512,514,516,516,516,516,520,1934,1935,EuroGraphics Agemaki by Haruyo Morita Puzzle (1000-Piece),24,28.98,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/81Nq3CCzD5L._SL1200_.jpg,"'1000-Piece Puzzle (Small Box). Box size: 8"" x 8"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.5"". Manufactured using the highest quality blue board. Made in the USA. Made in the USA using the highest quality blueboard', ""Strong high-quality, easy fit puzzle pieces that won't break"", 'Assembling puzzles improves fine motor skills and picture recognition abilities. Texts in multiple languages'",4.1,https://amazon.com/EuroGraphics-Agemaki-Haruyo-Morita-1000-Piece/dp/B00H17CO6S,,0.0,0.2468645454545455,11.0,0.052129166666666685,8.0,0.6325571428571429,7.0,0.8162785714285714,0.6234322727272728,0.5260645833333334,,licensed,collage
508,512,513,515,517,517,517,517,521,1945,1946,Ravensburger Cottage in England 1500 Piece Jigsaw Puzzle for Adults – Softclick Technology Means Pieces Fit Together Perfectly,52,34.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/81V11BfOjwL._SL1500_.jpg,"'High quality components – Ravensburger’s jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and are virtually dust free Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place Precision fit – No matter how large or small our puzzles, each is precision made so that every piece fits perfectly.'",4.7,https://amazon.com/Ravensburger-Cottage-England-Jigsaw-Puzzle/dp/B0002HWGEY,-0.23524666666666666,5.0,0.3204138888888889,18.0,0.21015714285714288,7.0,0.537126,25.0,0.768563,0.6602069444444445,0.6050785714285715,0.3823766666666667,landscape,photo
509,513,514,516,518,518,518,518,522,1957,1958,Vermont Christmas Company Snowy Delight Jigsaw Puzzle 1000 Puzzle,21,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/81Zo%2BsMHjtL._SL1000_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 30""x24"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality blue board A Vermont Christmas Company Original Puzzle'",4.3,https://amazon.com/Snowy-Delight-Jigsaw-Puzzle-1000/dp/B00TKU0P56,-0.12674999999999995,2.0,0.423125,4.0,0.3571666666666667,3.0,0.6142687499999999,8.0,0.807134375,0.7115625,0.6785833333333333,0.436625,towns_and_cities,hand
510,514,515,517,519,519,519,519,523,1997,1998,"Masterpieces Educational Maps, World, Creative Child Preferred & Mom’S Choice Award, Stem Product, 60Piece Jigsaw Puzzle, for Ages 5+",358,9.99,MasterPieces,https://images-na.ssl-images-amazon.com/images/I/81RNaE2D0yL._SL1500_.jpg,"'Illustrated image of the world with continents and oceans identified. Creative child preferred choice and Mom’S choice award – gold Stamp rating honoring excellence in Production quality, design, educational value, entertainment value, originality, appeal and cost. Educational value: STEM and literacy. 60 pieces in finished 16 inch x 12.75 inch puzzle. Age 5+. Insert with countries identified within each continent. Thick recycled puzzle board and random cut pieces ensure a tight interlocking fit and create a fun experience'",3.7,https://amazon.com/Masterpieces-Educational-Creative-Preferred-Product/dp/B07Q8796XH,-0.24635161290322585,31.0,0.2462137254901961,51.0,0.13255577777777786,75.0,0.3704341666666667,40.0,0.6852170833333333,0.6231068627450981,0.5662778888888889,0.3768241935483871,licensed,collage
511,515,516,518,520,520,520,520,524,1998,1999,Disney Parks 20th Anniversary Darren Wilson Lion King 1000 Piece Puzzle,20,35.32,Disney,https://images-na.ssl-images-amazon.com/images/I/71p9p-o4zGL._SL1100_.jpg,"'Exclusive Disney Theme Parks item. 1000-piece jigsaw puzzle Image includes Simba and Mufasa Artist Darren Wilson. Celebrating The Lion King 20th Anniversary (1994 - 2014)', ""Ages 10+ Chipboard 20'' H x 27'' W when assembled"", 'Boxed'",3.0,https://amazon.com/Disney-Anniversary-Darren-Wilson-Puzzle/dp/B00LK180F0,-0.13102833333333333,10.0,-0.17465,5.0,-0.2289266666666667,5.0,-0.07549166666666668,6.0,0.4622541666666667,0.412675,0.3855366666666665,0.43448583333333335,licensed,collage
512,516,517,519,521,521,521,521,525,2013,2014,1000 Piece Jigsaw Puzzle - Map of The World Jigsaw Puzzles for Kids Adult Teens Reduced Pressure Toy Gift Ancient World Map Puzzle Art Wall Hanging,20,15.99,CHengQiSM,https://images-na.ssl-images-amazon.com/images/I/91-I5vhpSxL._SL1500_.jpg,"'Unique puzzle theme:1000 Piece Ancient World Map Puzzle.This is a beautiful map of the world, condensing the wisdom of predecessors. When you finish it, you can see the outline of the world from the puzzle.!Complete this puzzle, a gift for yourself!. Diversified uses:1000 Piece Jigsaw Puzzle, finished size about 27.5 x 19.6 inches.When you complete the puzzle, you can use it as a mural and hang it in your room or living room. Or roll it up and save it.(All puzzles do not include photo frames). Suitable for both adults and children: our puzzles can provide challenges and interests for people of any age.1000 pieces of puzzles are the best gift for your friends and family. Great gift !Hard to get your children out of phone games? Try this 1000 poeces jigsaw puzzle, fits for adults and kids, the most valuable parent-child game or play with your friends.Multi color you will love it! Best gift for birthday ,Christmas and team', ""Relax and reduce stress: 1000 pieces of puzzles provide you with the fun of enjoying the game, allowing adults to release stress during the process. 1000 puzzles are the best choice for puzzle lovers.Cultivate children's cognition on color and shape; Develop children's patience and focus"", 'High quality Customer service-:1000 Piece Jigsaw Puzzle Made from recycled cardboard.Each jigsaw piece is made of thicker paper, more durable, and not easily deformed.We use advanced machines to cut and packaging that will not be lost, please note your pets and naughty friends.We offer premium customer service, have any questions please contact. We have 100% product quality assurance and 180 days return policy.'",3.5,https://amazon.com/CHengQiSM-Intellectual-Learning-Education-Childrens/dp/B073P11GC1,-0.4346666666666667,4.0,0.27975,6.0,0.508575,4.0,0.32503750000000003,8.0,0.66251875,0.639875,0.7542875,0.2826666666666666,animals,collage
513,517,518,520,522,522,522,522,526,2022,2023,Vermont Christmas Company Christmas Tree Farm Jigsaw Puzzle 1000 Piece,23,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/81pDZkuPMkL._SL1080_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 30""x24"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality board Everyone is cheerily searching for the perfect tree in this fun Christmas puzzle.'",4.2,https://amazon.com/Vermont-Christmas-Company-Jigsaw-Puzzle/dp/B015G1KRS2,-0.472675,2.0,0.4663000000000001,5.0,0.048199999999999986,4.0,0.5536833333333333,6.0,0.7768416666666667,0.73315,0.5241,0.2636625,towns_and_cities,hand
